,date,gameid
3305,20150823,HHHT0
3306,20150823,OBKT0
3307,20150825,HTSK0
3308,20150826,LTOB0
3309,20150826,KTWO0
3310,20150826,HTSK0
3311,20150826,SSHH0
3312,20150826,LGNC0
3313,20150827,SKLG0
3314,20150827,OBSS0
3315,20150827,WOLT0
3316,20150827,HHNC0
3317,20150827,HTKT0
3318,20150828,SKLG0
3319,20150828,OBSS0
3320,20150828,WOLT0
3321,20150828,HHNC0
3322,20150828,HTKT0
3323,20150829,HHOB0
3324,20150829,LGSS0
3325,20150829,WOHT0
3326,20150829,NCLT0
3327,20150829,SKKT0
3328,20150830,HHOB0
3329,20150830,LGSS0
3330,20150830,WOHT0
3331,20150830,NCLT0
3332,20150830,SKKT0
3333,20150901,SKOB0
3334,20150901,LGWO0
3335,20150901,HTHH0
3336,20150901,SSNC0
3337,20150901,KTLT0
3338,20150902,SKOB0
3339,20150902,LGWO0
3340,20150902,HTHH0
3341,20150902,SSNC0
3342,20150902,KTLT0
3343,20150903,KTLG0
3344,20150903,SSSK0
3345,20150903,WOHH0
3346,20150903,LTHT0
3347,20150903,OBNC0
3348,20150904,KTLG0
3349,20150904,SSSK0
3350,20150904,WOHH0
3351,20150904,LTHT0
3352,20150904,OBNC0
3353,20150905,LTLG0
3354,20150905,WOSK0
3355,20150905,OBHH0
3356,20150905,HTSS0
3357,20150905,NCKT0
3358,20150906,WOSK0
3359,20150906,OBHH0
3360,20150906,HTSS0
3361,20150906,NCKT0
3362,20150906,LTLG0
3363,20150908,HHLG0
3364,20150908,OBWO0
3365,20150908,LTSK0
3366,20150908,KTSS0
3367,20150908,NCHT0
3368,20150909,HHLG0
3369,20150909,OBWO0
3370,20150909,LTSK0
3371,20150909,KTSS0
3372,20150909,NCHT0
3373,20150910,HTOB0
3374,20150910,SKHH0
3375,20150910,SSLT0
3376,20150910,WONC0
3377,20150910,LGKT0
3378,20150911,SKHH0
3379,20150911,SSLT0
3380,20150911,WONC0
3381,20150911,LGKT0
3382,20150912,KTOB0
3383,20150912,SSWO0
3384,20150912,LGHT0
3385,20150912,HHLT0
3386,20150912,SKNC0
3387,20150913,KTOB0
3388,20150913,SSWO0
3389,20150913,LGHT0
3390,20150913,HHLT0
3391,20150913,SKNC0
3392,20150915,LTOB0
3393,20150915,SKSS0
3394,20150915,HHHT0
3395,20150915,KTNC0
3396,20150916,LTOB0
3397,20150916,LGWO0
3398,20150916,SKSS0
3399,20150916,HHHT0
3400,20150917,LTOB0
3401,20150917,NCHH0
3402,20150917,SKSS0
3403,20150917,KTHT0
3404,20150918,NCHH0
3405,20150918,OBSS0
3406,20150918,SKLT0
3407,20150919,WOLG0
3408,20150919,HTSK0
3409,20150919,OBHH0
3410,20150920,KTLG0
3411,20150920,HTSK0
3412,20150920,OBHH0
3413,20150920,SSLT0
3414,20150920,WONC0
3415,20150921,KTLG0
3416,20150921,HTSK0
3417,20150921,WONC0
3418,20150922,NCSS0
3419,20150922,LGHT0
3420,20150922,OBLT0
3421,20150923,SKWO0
3422,20150923,SSKT0
3423,20150924,OBLT1
3424,20150924,SKWO0
3425,20150924,HTNC0
3426,20150924,SSKT0
3427,20150924,OBLT2
3428,20150925,KTOB0
3429,20150925,SSSK0
3430,20150925,WOHH0
3431,20150925,LGNC0
3432,20150926,SSOB0
3433,20150926,WOHH0
3434,20150926,SKHT0
3435,20150927,LGOB0
3436,20150927,KTWO0
3437,20150927,LTNC0
3438,20150928,HTLG0
3439,20150928,WOSK0
3440,20150928,HHNC0
3441,20150928,OBKT0
3442,20150929,NCWO0
3443,20150929,KTSK0
3444,20150929,SSHH0
3445,20150929,HTLT0
3446,20150930,NCOB0
3447,20150930,LGSK0
3448,20150930,SSHH0
3449,20150930,HTLT0
3450,20151001,NCLG0
3451,20151001,HHWO0
3452,20151001,OBSK0
3453,20151002,HHLG0
3454,20151002,LTWO0
3455,20151002,NCSK0
3456,20151002,KTSS0
3457,20151002,OBHT0
3458,20151003,LTLG0
3459,20151003,SSWO0
3460,20151003,NCSK0
3461,20151003,OBHT0
3462,20151003,HHKT0
3463,20151004,HTOB0
3464,20151004,KTLT0
3465,20151005,SSHT0
3466,20151005,KTNC0
3467,20151006,LGHT0
3468,20160401,LTWO0
3469,20160401,HHLG0
3470,20160401,KTSK0
3471,20160401,OBSS0
3472,20160401,HTNC0
3473,20160402,LTWO0
3474,20160402,HHLG0
3475,20160402,KTSK0
3476,20160402,OBSS0
3477,20160402,HTNC0
3478,20160403,LTWO0
3479,20160403,KTSK0
3480,20160405,NCOB0
3481,20160405,WOHH0
3482,20160405,LGHT0
3483,20160405,SKLT0
3484,20160405,SSKT0
3485,20160406,NCOB0
3486,20160406,WOHH0
3487,20160406,SKLT0
3488,20160406,SSKT0
3489,20160407,NCOB0
3490,20160407,WOHH0
3491,20160407,LGHT0
3492,20160407,SKLT0
3493,20160407,SSKT0
3494,20160408,WOOB0
3495,20160408,LGSK0
3496,20160408,SSLT0
3497,20160408,HHNC0
3498,20160408,HTKT0
3499,20160409,SSLT0
3500,20160409,WOOB0
3501,20160409,LGSK0
3502,20160409,HHNC0
3503,20160409,HTKT0
3504,20160410,WOOB0
3505,20160410,SSLT0
3506,20160410,HHNC0
3507,20160410,HTKT0
3508,20160410,LGSK0
3509,20160412,KTWO0
3510,20160412,LTLG0
3511,20160412,HTSK0
3512,20160412,OBHH0
3513,20160412,NCSS0
3514,20160413,KTWO0
3515,20160413,LTLG0
3516,20160413,HTSK0
3517,20160413,OBHH0
3518,20160413,NCSS0
3519,20160414,KTWO0
3520,20160414,LTLG0
3521,20160414,HTSK0
3522,20160414,OBHH0
3523,20160414,NCSS0
3524,20160415,SSOB0
3525,20160415,LGHH0
3526,20160415,WOHT0
3527,20160415,LTNC0
3528,20160415,SKKT0
3529,20160417,SSOB0
3530,20160417,WOHT0
3531,20160417,LTNC0
3532,20160417,SKKT0
3533,20160417,LGHH0
3534,20160419,NCLG0
3535,20160419,WOSK0
3536,20160419,SSHT0
3537,20160419,HHLT0
3538,20160419,OBKT0
3539,20160420,NCLG0
3540,20160420,WOSK0
3541,20160420,SSHT0
3542,20160420,HHLT0
3543,20160420,OBKT0
3544,20160421,NCLG0
3545,20160421,WOSK0
3546,20160421,SSHT0
3547,20160421,HHLT0
3548,20160421,OBKT0
3549,20160422,LGWO0
3550,20160422,HHOB0
3551,20160422,NCSK0
3552,20160422,KTSS0
3553,20160422,HTLT0
3554,20160423,LGWO0
3555,20160423,HHOB0
3556,20160423,NCSK0
3557,20160423,KTSS0
3558,20160423,HTLT0
3559,20160424,LGWO0
3560,20160424,NCSK0
3561,20160424,KTSS0
3562,20160424,HTLT0
3563,20160424,HHOB0
3564,20160426,SKOB0
3565,20160426,HTHH0
3566,20160426,LGSS0
3567,20160426,WONC0
3568,20160426,LTKT0
3569,20160427,SKOB0
3570,20160427,LTKT0
3571,20160428,SKOB0
3572,20160428,HTHH0
3573,20160428,LGSS0
3574,20160428,WONC0
3575,20160428,LTKT0
3576,20160429,SKWO0
3577,20160429,KTLG0
3578,20160429,SSHH0
3579,20160429,OBHT0
3580,20160429,NCLT0
3581,20160430,SKWO0
3582,20160430,KTLG0
3583,20160430,SSHH0
3584,20160430,OBHT0
3585,20160430,NCLT0
3586,20160501,SKWO0
3587,20160501,KTLG0
3588,20160501,SSHH0
3589,20160501,NCLT0
3590,20160501,OBHT0
3591,20160503,HHSK0
3592,20160503,WOSS0
3593,20160503,LTHT0
3594,20160504,OBLG0
3595,20160504,HHSK0
3596,20160504,WOSS0
3597,20160504,LTHT0
3598,20160504,NCKT0
3599,20160505,OBLG0
3600,20160505,HHSK0
3601,20160505,WOSS0
3602,20160505,LTHT0
3603,20160505,NCKT0
3604,20160506,HTWO0
3605,20160506,LTOB0
3606,20160506,SKSS0
3607,20160506,LGNC0
3608,20160506,HHKT0
3609,20160507,HTWO0
3610,20160507,LTOB0
3611,20160507,SKSS0
3612,20160507,LGNC0
3613,20160507,HHKT0
3614,20160508,LTOB0
3615,20160508,SKSS0
3616,20160508,LGNC0
3617,20160508,HHKT0
3618,20160508,HTWO0
3619,20160510,SSLG0
3620,20160510,OBSK0
3621,20160511,SSLG0
3622,20160511,OBSK0
3623,20160511,NCHH0
3624,20160511,KTHT0
3625,20160511,WOLT0
3626,20160512,SSLG0
3627,20160512,OBSK0
3628,20160512,NCHH0
3629,20160512,KTHT0
3630,20160512,WOLT0
3631,20160513,OBWO0
3632,20160513,SKLG0
3633,20160513,LTSS0
3634,20160513,HHHT0
3635,20160513,KTNC0
3636,20160514,OBWO0
3637,20160514,SKLG0
3638,20160514,LTSS0
3639,20160514,HHHT0
3640,20160514,KTNC0
3641,20160515,OBWO0
3642,20160515,HHHT0
3643,20160515,KTNC0
3644,20160515,LTSS0
3645,20160517,NCWO0
3646,20160517,HTOB0
3647,20160517,LTSK0
3648,20160517,LGKT0
3649,20160517,HHSS0
3650,20160518,NCWO0
3651,20160518,HTOB0
3652,20160518,LTSK0
3653,20160518,LGKT0
3654,20160518,HHSS0
3655,20160519,NCWO0
3656,20160519,HTOB0
3657,20160519,LTSK0
3658,20160519,LGKT0
3659,20160519,HHSS0
3660,20160520,WOLG0
3661,20160520,KTHH0
3662,20160520,SKHT0
3663,20160520,OBLT0
3664,20160520,SSNC0
3665,20160521,WOLG0
3666,20160521,KTHH0
3667,20160521,SKHT0
3668,20160521,OBLT0
3669,20160521,SSNC0
3670,20160522,KTHH0
3671,20160522,SKHT0
3672,20160522,OBLT0
3673,20160522,SSNC0
3674,20160522,WOLG0
3675,20160524,HHWO0
3676,20160524,KTOB0
3677,20160524,HTSS0
3678,20160525,HHWO0
3679,20160525,KTOB0
3680,20160525,HTSS0
3681,20160525,SKNC0
3682,20160525,LGLT0
3683,20160526,HHWO0
3684,20160526,KTOB0
3685,20160526,HTSS0
3686,20160526,SKNC0
3687,20160526,LGLT0
3688,20160527,LGOB0
3689,20160527,SSSK0
3690,20160527,LTHH0
3691,20160527,NCHT0
3692,20160527,WOKT0
3693,20160528,LGOB0
3694,20160528,SSSK0
3695,20160528,LTHH0
3696,20160528,NCHT0
3697,20160528,WOKT0
3698,20160529,LGOB0
3699,20160529,SSSK0
3700,20160529,NCHT0
3701,20160529,WOKT0
3702,20160529,LTHH0
3703,20160531,SSWO0
3704,20160531,HTLG0
3705,20160531,SKHH0
3706,20160531,KTLT0
3707,20160531,OBNC0
3708,20160601,SSWO0
3709,20160601,HTLG0
3710,20160601,SKHH0
3711,20160601,KTLT0
3712,20160601,OBNC0
3713,20160602,SSWO0
3714,20160602,HTLG0
3715,20160602,SKHH0
3716,20160602,KTLT0
3717,20160602,OBNC0
3718,20160603,SKOB0
3719,20160603,HHSS0
3720,20160603,WOHT0
3721,20160603,NCLT0
3722,20160603,LGKT0
3723,20160604,SKOB0
3724,20160604,HHSS0
3725,20160604,LGKT0
3726,20160605,SKOB0
3727,20160605,HHSS0
3728,20160605,WOHT0
3729,20160605,NCLT0
3730,20160605,LGKT0
3731,20160607,SSLG0
3732,20160607,LTSK0
3733,20160607,HTHH0
3734,20160607,WONC0
3735,20160607,OBKT0
3736,20160608,SSLG0
3737,20160608,LTSK0
3738,20160608,HTHH0
3739,20160608,WONC0
3740,20160608,OBKT0
3741,20160609,SSLG0
3742,20160609,LTSK0
3743,20160609,HTHH0
3744,20160609,WONC0
3745,20160609,OBKT0
3746,20160610,KTWO0
3747,20160610,LTOB0
3748,20160610,NCSK0
3749,20160610,LGHH0
3750,20160610,SSHT0
3751,20160611,KTWO0
3752,20160611,LTOB0
3753,20160611,NCSK0
3754,20160611,LGHH0
3755,20160611,SSHT0
3756,20160612,KTWO0
3757,20160612,LTOB0
3758,20160612,NCSK0
3759,20160612,LGHH0
3760,20160612,SSHT0
3761,20160614,LTWO0
3762,20160614,NCLG0
3763,20160614,SKSS0
3764,20160614,OBHT0
3765,20160614,HHKT0
3766,20160615,LTWO0
3767,20160615,SKSS0
3768,20160615,OBHT0
3769,20160616,LTWO0
3770,20160616,NCLG0
3771,20160616,SKSS0
3772,20160616,OBHT0
3773,20160616,HHKT0
3774,20160617,HTLG0
3775,20160617,OBSS0
3776,20160617,SKLT0
3777,20160617,WOHH0
3778,20160617,NCKT0
3779,20160618,HTLG0
3780,20160618,OBSS0
3781,20160618,SKLT0
3782,20160618,WOHH0
3783,20160618,NCKT0
3784,20160619,HTLG0
3785,20160619,OBSS0
3786,20160619,SKLT0
3787,20160619,WOHH0
3788,20160619,NCKT0
3789,20160621,SSWO0
3790,20160621,KTOB0
3791,20160621,LGSK0
3792,20160621,LTHT0
3793,20160621,HHNC0
3794,20160622,SSWO0
3795,20160622,LGSK0
3796,20160622,LTHT0
3797,20160623,SSWO0
3798,20160623,KTOB0
3799,20160623,LGSK0
3800,20160623,LTHT0
3801,20160623,HHNC0
3802,20160624,WOLG0
3803,20160624,OBSK0
3804,20160624,LTHH0
3805,20160624,KTSS0
3806,20160624,HTNC0
3807,20160625,WOLG0
3808,20160625,OBSK0
3809,20160625,LTHH0
3810,20160625,KTSS0
3811,20160625,HTNC0
3812,20160626,WOLG0
3813,20160626,OBSK0
3814,20160626,LTHH0
3815,20160626,KTSS0
3816,20160626,HTNC0
3817,20160628,HHWO0
3818,20160628,NCOB0
3819,20160628,LGHT0
3820,20160628,SSLT0
3821,20160628,SKKT0
3822,20160629,HHWO0
3823,20160629,NCOB0
3824,20160629,LGHT0
3825,20160629,SSLT0
3826,20160629,SKKT0
3827,20160630,HHWO0
3828,20160630,NCOB0
3829,20160630,LGHT0
3830,20160630,SSLT0
3831,20160630,SKKT0
3832,20160701,HTWO0
3833,20160702,HTWO0
3834,20160702,SKLG0
3835,20160702,OBHH0
3836,20160703,HTWO0
3837,20160703,SKLG0
3838,20160705,LGSS0
3839,20160706,WOOB0
3840,20160706,HHSK0
3841,20160706,LTNC0
3842,20160706,HTKT0
3843,20160707,WOOB0
3844,20160707,HHSK0
3845,20160707,LGSS0
3846,20160707,LTNC0
3847,20160707,HTKT0
3848,20160708,NCWO0
3849,20160708,HTOB0
3850,20160708,KTSK0
3851,20160708,SSHH0
3852,20160708,LGLT0
3853,20160709,NCWO0
3854,20160709,HTOB0
3855,20160709,KTSK0
3856,20160709,SSHH0
3857,20160709,LGLT0
3858,20160710,NCWO0
3859,20160710,HTOB0
3860,20160710,KTSK0
3861,20160710,SSHH0
3862,20160710,LGLT0
3863,20160712,HHLG0
3864,20160712,SKHT0
3865,20160712,OBNC0
3866,20160712,WOKT0
3867,20160712,LTSS0
3868,20160713,HHLG0
3869,20160713,SKHT0
3870,20160713,OBNC0
3871,20160713,WOKT0
3872,20160713,LTSS0
3873,20160714,HHLG0
3874,20160714,SKHT0
3875,20160714,OBNC0
3876,20160714,WOKT0
3877,20160714,LTSS0
3878,20160719,LGWO0
3879,20160719,SSOB0
3880,20160719,KTHH0
3881,20160719,HTLT0
3882,20160719,SKNC0
3883,20160720,LGWO0
3884,20160720,SSOB0
3885,20160720,KTHH0
3886,20160720,HTLT0
3887,20160720,SKNC0
3888,20160721,LGWO0
3889,20160721,SSOB0
3890,20160721,KTHH0
3891,20160721,HTLT0
3892,20160721,SKNC0
3893,20160722,OBLG0
3894,20160722,WOSK0
3895,20160722,NCHT0
3896,20160722,HHLT0
3897,20160722,SSKT0
3898,20160723,OBLG0
3899,20160723,WOSK0
3900,20160723,NCHT0
3901,20160723,HHLT0
3902,20160723,SSKT0
3903,20160724,OBLG0
3904,20160724,WOSK0
3905,20160724,NCHT0
3906,20160724,HHLT0
3907,20160724,SSKT0
3908,20160726,OBWO0
3909,20160726,LTLG0
3910,20160726,SKHH0
3911,20160726,NCSS0
3912,20160726,KTHT0
3913,20160727,OBWO0
3914,20160727,LTLG0
3915,20160727,SKHH0
3916,20160727,NCSS0
3917,20160727,KTHT0
3918,20160728,OBWO0
3919,20160728,LTLG0
3920,20160728,SKHH0
3921,20160728,NCSS0
3922,20160728,KTHT0
3923,20160729,HHOB0
3924,20160729,HTSK0
3925,20160729,WOSS0
3926,20160729,LGNC0
3927,20160729,LTKT0
3928,20160730,HHOB0
3929,20160730,HTSK0
3930,20160730,LGNC0
3931,20160730,LTKT0
3932,20160731,HHOB0
3933,20160731,HTSK0
3934,20160731,LGNC0
3935,20160731,LTKT0
3936,20160802,LGOB0
3937,20160802,HHHT0
3938,20160803,LGOB0
3939,20160803,SSSK0
3940,20160803,HHHT0
3941,20160803,WOLT0
3942,20160804,LGOB0
3943,20160804,SSSK0
3944,20160804,HHHT0
3945,20160804,WOLT0
3946,20160804,KTNC0
3947,20160805,SKWO0
3948,20160805,KTLG0
3949,20160805,NCHH0
3950,20160805,HTSS0
3951,20160805,OBLT0
3952,20160806,SKWO0
3953,20160806,KTLG0
3954,20160806,NCHH0
3955,20160806,HTSS0
3956,20160806,OBLT0
3957,20160807,SKWO0
3958,20160807,KTLG0
3959,20160807,NCHH0
3960,20160807,HTSS0
3961,20160807,OBLT0
3962,20160809,HTOB0
3963,20160809,LGSK0
3964,20160809,SSHH0
3965,20160809,LTNC0
3966,20160809,WOKT0
3967,20160810,HTOB0
3968,20160810,LGSK0
3969,20160810,SSHH0
3970,20160810,LTNC0
3971,20160810,WOKT0
3972,20160811,HTWO0
3973,20160811,NCLG0
3974,20160811,KTSK0
3975,20160811,OBSS0
3976,20160811,HHLT0
3977,20160812,HTWO0
3978,20160812,NCLG0
3979,20160812,KTSK0
3980,20160812,OBSS0
3981,20160812,HHLT0
3982,20160813,WOOB0
3983,20160813,LTSK0
3984,20160813,LGSS0
3985,20160813,HHHT0
3986,20160813,KTNC0
3987,20160814,WOOB0
3988,20160814,LTSK0
3989,20160814,LGSS0
3990,20160814,HHHT0
3991,20160814,KTNC0
3992,20160816,LTWO0
3993,20160816,SKLG0
3994,20160816,KTHT0
3995,20160816,OBHH0
3996,20160816,SSNC0
3997,20160817,LTWO0
3998,20160817,SKLG0
3999,20160817,OBHH0
4000,20160817,SSNC0
4001,20160818,NCWO0
4002,20160818,HHLG0
4003,20160818,OBSK0
4004,20160818,HTLT0
4005,20160818,SSKT0
4006,20160819,NCWO0
4007,20160819,HHLG0
4008,20160819,OBSK0
4009,20160819,HTLT0
4010,20160819,SSKT0
4011,20160820,SSWO0
4012,20160820,NCOB0
4013,20160820,LGHT0
4014,20160820,SKLT0
4015,20160820,HHKT0
4016,20160821,SSWO0
4017,20160821,NCOB0
4018,20160821,LGHT0
4019,20160821,SKLT0
4020,20160821,HHKT0
4021,20160823,LGOB0
4022,20160823,SKSS0
4023,20160823,HTNC0
4024,20160823,KTLT0
4025,20160824,LGOB0
4026,20160824,WOHH0
4027,20160824,SKSS0
4028,20160824,HTNC0
4029,20160824,KTLT0
4030,20160825,LGWO0
4031,20160825,NCHH0
4032,20160825,SSHT0
4033,20160825,SKKT0
4034,20160826,LGWO0
4035,20160826,LTOB0
4036,20160826,NCHH0
4037,20160826,SKKT0
4038,20160827,KTLG0
4039,20160827,HHSK0
4040,20160827,LTSS0
4041,20160827,OBHT0
4042,20160827,WONC0
4043,20160828,KTLG0
4044,20160828,HHSK0
4045,20160828,OBHT0
4046,20160830,HHOB0
4047,20160830,WOSS0
4048,20160830,SKHT0
4049,20160830,LGLT0
4050,20160830,NCKT0
4051,20160831,WOSS0
4052,20160831,SKHT0
4053,20160831,LGLT0
4054,20160831,NCKT0
4055,20160901,SKWO0
4056,20160901,KTOB0
4057,20160901,LGHH0
4058,20160901,HTSS0
4059,20160901,NCLT0
4060,20160902,SKWO0
4061,20160902,KTOB0
4062,20160902,LGHH0
4063,20160903,HHWO0
4064,20160903,SSOB0
4065,20160903,LTHT0
4066,20160903,SKNC0
4067,20160903,LGKT0
4068,20160904,HHWO0
4069,20160904,SSOB0
4070,20160904,LTHT0
4071,20160904,LGKT0
4072,20160904,SKNC0
4073,20160906,WOLG0
4074,20160906,HTSK0
4075,20160906,KTSS0
4076,20160906,OBLT0
4077,20160906,HHNC0
4078,20160907,WOLG0
4079,20160907,HTSK0
4080,20160907,KTSS0
4081,20160907,OBLT0
4082,20160907,HHNC0
4083,20160908,OBLG0
4084,20160908,WOSK0
4085,20160908,KTHH0
4086,20160908,NCHT0
4087,20160908,SSLT0
4088,20160909,OBLG0
4089,20160909,WOSK0
4090,20160909,KTHH0
4091,20160909,NCHT0
4092,20160909,SSLT0
4093,20160910,OBWO0
4094,20160910,LTLG0
4095,20160910,SKHH0
4096,20160910,NCSS0
4097,20160910,HTKT0
4098,20160911,OBWO0
4099,20160911,LTLG0
4100,20160911,SKHH0
4101,20160911,NCSS0
4102,20160911,HTKT0
4103,20160913,SKOB0
4104,20160913,HHSS0
4105,20160913,WOHT0
4106,20160913,LGNC0
4107,20160913,LTKT0
4108,20160914,SKOB0
4109,20160914,HHSS0
4110,20160914,WOHT0
4111,20160914,LGNC0
4112,20160914,LTKT0
4113,20160915,KTWO0
4114,20160915,HTLG0
4115,20160915,SSSK0
4116,20160915,LTHH0
4117,20160915,OBNC0
4118,20160916,KTWO0
4119,20160916,HTLG0
4120,20160916,SSSK0
4121,20160916,LTHH0
4122,20160916,OBNC0
4123,20160917,SSLG0
4124,20160917,NCSK0
4125,20160917,OBKT0
4126,20160918,SSLG0
4127,20160918,NCSK0
4128,20160918,HTHH0
4129,20160918,OBKT0
4130,20160918,WOLT0
4131,20160919,HTHH0
4132,20160919,WOLT0
4133,20160920,SSOB0
4134,20160920,LGHH0
4135,20160920,WOHT0
4136,20160920,NCKT0
4137,20160921,NCLG0
4138,20160921,LTSS0
4139,20160921,WOHT0
4140,20160922,KTOB0
4141,20160922,NCHH0
4142,20160923,OBSS0
4143,20160923,HTNC0
4144,20160923,SKKT0
4145,20160924,HHLG0
4146,20160924,WOSS0
4147,20160924,LTNC0
4148,20160925,HHSK0
4149,20160925,WOSS0
4150,20160925,LTNC0
4151,20160925,HTKT0
4152,20160927,OBHH0
4153,20160927,LGHT0
4154,20160927,KTLT0
4155,20160927,SSNC0
4156,20160928,OBHH0
4157,20160929,SSNC1
4158,20160929,SSNC2
4159,20160929,WOOB0
4160,20160929,KTLT0
4161,20160930,SKLG0
4162,20160930,KTLT0
4163,20160930,HHNC0
4164,20161001,SKLG0
4165,20161001,NCLT0
4166,20161002,WOHH0
4167,20161002,KTHT0
4168,20161002,NCLT0
4169,20161003,HHOB0
4170,20161003,LGSS0
4171,20161003,KTHT0
4172,20161004,LTOB0
4173,20161004,LGSS0
4174,20161004,WONC0
4175,20161005,HTSS0
4176,20161005,WONC0
4177,20161005,HHKT0
4178,20161006,SSHT0
4179,20161006,LGLT0
4180,20161006,SKNC0
4181,20161007,WOLT0
4182,20161007,KTNC0
4183,20161008,OBLG0
4184,20161008,SSSK0
4185,20161008,HTHH0
4186,20161009,WOLT0
4187,20161009,KTNC0
4188,20170331,LGWO0
4189,20170331,HHOB0
4190,20170331,KTSK0
4191,20170331,HTSS0
4192,20170331,LTNC0
4193,20170401,LGWO0
4194,20170401,HHOB0
4195,20170401,HTSS0
4196,20170401,KTSK0
4197,20170401,LTNC0
4198,20170402,LGWO0
4199,20170402,HHOB0
4200,20170402,KTSK0
4201,20170402,HTSS0
4202,20170402,LTNC0
4203,20170404,SSLG0
4204,20170404,NCHH0
4205,20170404,SKHT0
4206,20170404,WOLT0
4207,20170404,OBKT0
4208,20170406,SSLG0
4209,20170406,NCHH0
4210,20170406,SKHT0
4211,20170406,WOLT0
4212,20170406,OBKT0
4213,20170407,WOOB0
4214,20170407,NCSK0
4215,20170407,HHHT0
4216,20170407,LGLT0
4217,20170407,SSKT0
4218,20170408,WOOB0
4219,20170408,NCSK0
4220,20170408,HHHT0
4221,20170408,LGLT0
4222,20170408,SSKT0
4223,20170409,WOOB0
4224,20170409,NCSK0
4225,20170409,HHHT0
4226,20170409,LGLT0
4227,20170409,SSKT0
4228,20170411,KTWO0
4229,20170411,HTOB0
4230,20170411,LTSK0
4231,20170411,HHSS0
4232,20170411,LGNC0
4233,20170412,KTWO0
4234,20170412,HTOB0
4235,20170412,LTSK0
4236,20170412,HHSS0
4237,20170412,LGNC0
4238,20170413,KTWO0
4239,20170413,HTOB0
4240,20170413,LTSK0
4241,20170413,HHSS0
4242,20170413,LGNC0
4243,20170414,KTLG0
4244,20170414,SKHH0
4245,20170414,WOHT0
4246,20170414,SSLT0
4247,20170414,OBNC0
4248,20170415,KTLG0
4249,20170415,SKHH0
4250,20170415,WOHT0
4251,20170415,SSLT0
4252,20170415,OBNC0
4253,20170416,KTLG0
4254,20170416,SKHH0
4255,20170416,WOHT0
4256,20170416,SSLT0
4257,20170416,OBNC0
4258,20170418,SSOB0
4259,20170418,WOSK0
4260,20170418,LGHH0
4261,20170418,NCLT0
4262,20170418,HTKT0
4263,20170419,SSOB0
4264,20170419,WOSK0
4265,20170419,LGHH0
4266,20170419,NCLT0
4267,20170419,HTKT0
4268,20170420,SSOB0
4269,20170420,WOSK0
4270,20170420,LGHH0
4271,20170420,NCLT0
4272,20170420,HTKT0
4273,20170421,LTWO0
4274,20170421,HTLG0
4275,20170421,OBSK0
4276,20170421,NCSS0
4277,20170421,HHKT0
4278,20170422,LTWO0
4279,20170422,HTLG0
4280,20170422,OBSK0
4281,20170422,NCSS0
4282,20170422,HHKT0
4283,20170423,LTWO0
4284,20170423,HTLG0
4285,20170423,OBSK0
4286,20170423,NCSS0
4287,20170423,HHKT0
4288,20170425,OBWO0
4289,20170425,SKLG0
4290,20170425,SSHT0
4291,20170425,HHLT0
4292,20170425,KTNC0
4293,20170426,OBWO0
4294,20170426,SKLG0
4295,20170426,SSHT0
4296,20170426,HHLT0
4297,20170426,KTNC0
4298,20170427,OBWO0
4299,20170427,SKLG0
4300,20170427,SSHT0
4301,20170427,HHLT0
4302,20170427,KTNC0
4303,20170428,LTOB0
4304,20170428,WOHH0
4305,20170428,SKSS0
4306,20170428,NCHT0
4307,20170428,LGKT0
4308,20170429,LTOB0
4309,20170429,WOHH0
4310,20170429,SKSS0
4311,20170429,NCHT0
4312,20170429,LGKT0
4313,20170430,LTOB0
4314,20170430,WOHH0
4315,20170430,SKSS0
4316,20170430,NCHT0
4317,20170430,LGKT0
4318,20170502,HTWO0
4319,20170502,NCLG0
4320,20170502,HHSK0
4321,20170502,OBSS0
4322,20170502,LTKT0
4323,20170503,HTWO0
4324,20170503,NCLG0
4325,20170503,HHSK0
4326,20170503,OBSS0
4327,20170503,LTKT0
4328,20170504,HTWO0
4329,20170504,NCLG0
4330,20170504,HHSK0
4331,20170504,OBSS0
4332,20170504,LTKT0
4333,20170505,SKWO0
4334,20170505,LGOB0
4335,20170505,KTHH0
4336,20170505,HTLT0
4337,20170505,SSNC0
4338,20170506,SKWO0
4339,20170506,LGOB0
4340,20170506,KTHH0
4341,20170506,HTLT0
4342,20170506,SSNC0
4343,20170507,SKWO0
4344,20170507,LGOB0
4345,20170507,KTHH0
4346,20170507,HTLT0
4347,20170507,SSNC0
4348,20170509,KTHT0
4349,20170510,SKOB0
4350,20170510,LTHH0
4351,20170510,LGSS0
4352,20170510,KTHT0
4353,20170510,WONC0
4354,20170511,SKOB0
4355,20170511,LTHH0
4356,20170511,LGSS0
4357,20170511,KTHT0
4358,20170511,WONC0
4359,20170512,HHLG0
4360,20170512,HTSK0
4361,20170512,WOSS0
4362,20170512,NCKT0
4363,20170513,HHLG0
4364,20170513,HTSK0
4365,20170513,WOSS0
4366,20170513,OBLT0
4367,20170513,NCKT0
4368,20170514,HHLG0
4369,20170514,HTSK0
4370,20170514,WOSS0
4371,20170514,OBLT0
4372,20170514,NCKT0
4373,20170516,HHWO0
4374,20170516,NCOB0
4375,20170516,SSSK0
4376,20170516,LGHT0
4377,20170516,KTLT0
4378,20170517,HHWO0
4379,20170517,NCOB0
4380,20170517,SSSK0
4381,20170517,LGHT0
